Cliente_ID;Genero;Adulto_Mayor;Tiene_Pareja;Tiene_Dependientes;Antiguedad_Meses;Rango_Antiguedad;Servicio_Telefono;Multiples_Lineas;Servicio_Internet;Seguridad_Online;Respaldo_Online;Proteccion_Dispositivo;Soporte_Tecnico;Streaming_TV;Streaming_Peliculas;Tipo_Contrato;Facturacion_Papel;Metodo_Pago;Cargo_Mensual;Cargo_Total;Numero_Servicios;Ingreso_Riesgo;Estado_Churn;Churn
4342-HFXWS;Female;0;Yes;Yes;48;25-48 meses;Yes;No;DSL;Yes;No;Yes;Yes;Yes;No;One year;No;Bank transfer (automatic);69,70;3023,65;5;0,00;Activo;0
3545-CNWRG;Female;0;Yes;Yes;49;49-72 meses;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;98,35;4889,20;5;0,00;Activo;0
1785-BPHTP;Male;0;Yes;Yes;28;25-48 meses;Yes;No;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;No;Electronic check;85,45;2289,90;3;0,00;Activo;0
4989-LIXVT;Male;1;No;No;68;49-72 meses;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;95,90;6503,20;5;0,00;Activo;0
7315-WYOAW;Male;0;No;No;13;13-24 meses;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;No;Electronic check;100,75;1313,25;5;0,00;Activo;0
1173-XZPYF;Female;0;No;No;11;0-12 meses;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;89,20;990,30;4;0,00;Activo;0
9850-OWRHQ;Female;0;Yes;No;3;0-12 meses;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);74,10;228,00;2;74,10;Churn;1
3768-NLUBH;Male;1;Yes;No;57;49-72 meses;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;No;Electronic check;100,60;5746,15;5;100,60;Churn;1
8676-TRMJS;Male;0;No;No;3;0-12 meses;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Mailed check;75,00;209,10;2;75,00;Churn;1
2509-TFPJU;Male;0;Yes;No;72;49-72 meses;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);25,75;1864,20;2;0,00;Activo;0
9530-GRMJG;Male;0;Yes;Yes;70;49-72 meses;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;84,10;5979,70;7;0,00;Activo;0
6898-RBTLU;Female;0;Yes;Yes;49;49-72 meses;Yes;Yes;DSL;No;Yes;No;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);79,30;3902,45;6;0,00;Activo;0
5481-NTDOH;Female;1;Yes;No;67;49-72 meses;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;One year;Yes;Credit card (automatic);107,05;7142,50;6;0,00;Activo;0
2068-WWXQZ;Male;0;No;No;46;25-48 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);20,05;902,00;1;0,00;Activo;0
7359-SSBJK;Female;1;No;No;64;49-72 meses;Yes;No;DSL;Yes;Yes;No;Yes;Yes;No;Two year;Yes;Credit card (automatic);70,20;4481,00;5;70,20;Churn;1
2061-VVFST;Female;0;Yes;No;37;25-48 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);19,50;805,20;1;0,00;Activo;0
0685-MLYYM;Female;1;No;No;2;0-12 meses;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;70,75;154,85;1;70,75;Churn;1
0749-IRGQE;Female;1;Yes;No;13;13-24 meses;No;No phone service;DSL;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;45,30;528,45;2;0,00;Activo;0
2380-DAMQP;Female;0;Yes;No;72;49-72 meses;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Electronic check;115,15;8349,70;8;0,00;Activo;0
2256-YLYLP;Male;0;Yes;Yes;68;49-72 meses;Yes;No;DSL;No;No;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);72,95;4953,25;5;0,00;Activo;0
1272-ILHFG;Male;0;Yes;Yes;15;13-24 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,65;332,65;1;0,00;Activo;0
0164-XAIRP;Female;0;No;No;24;13-24 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);19,55;470,20;1;0,00;Activo;0
5666-CYCYZ;Female;0;No;No;24;13-24 meses;Yes;Yes;Fiber optic;No;No;No;Yes;No;Yes;Month-to-month;Yes;Electronic check;89,55;2259,35;4;0,00;Activo;0
4011-ARPHK;Male;0;No;No;27;25-48 meses;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;No;Mailed check;50,35;1411,35;2;0,00;Activo;0
8182-PNAGI;Male;0;No;No;12;0-12 meses;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;No;Bank transfer (automatic);50,25;593,75;2;50,25;Churn;1
6365-HITVU;Female;0;Yes;Yes;71;49-72 meses;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);87,25;6328,70;7;0,00;Activo;0
7558-IMLMT;Male;0;Yes;Yes;67;49-72 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;20,80;1411,90;1;0,00;Activo;0
9488-FYQAU;Female;0;Yes;No;63;49-72 meses;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);109,25;6841,40;7;0,00;Activo;0
3590-TCXTB;Male;0;No;No;1;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,35;20,35;1;0,00;Activo;0
6994-KERXL;Male;0;No;No;4;0-12 meses;Yes;No;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;55,90;238,50;2;0,00;Activo;0
7957-RYHQD;Female;1;No;No;40;25-48 meses;Yes;No;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);79,20;3233,85;3;79,20;Churn;1
2180-DXNEG;Female;0;No;No;12;0-12 meses;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;96,00;1062,10;4;96,00;Churn;1
1960-UOTYM;Male;0;Yes;Yes;52;49-72 meses;Yes;No;DSL;Yes;Yes;Yes;No;Yes;Yes;Two year;No;Electronic check;79,20;4016,30;6;0,00;Activo;0
2740-JFBOK;Male;0;No;No;10;0-12 meses;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;24,00;226,55;2;0,00;Activo;0
6500-JVEGC;Male;0;No;No;68;49-72 meses;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;One year;No;Bank transfer (automatic);101,35;7110,75;6;0,00;Activo;0
5515-AKOAJ;Female;0;No;No;54;49-72 meses;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;100,10;5440,90;5;100,10;Churn;1
8976-OQHGT;Female;0;Yes;Yes;4;0-12 meses;Yes;No;DSL;No;Yes;No;Yes;No;No;Month-to-month;No;Mailed check;56,50;235,10;3;56,50;Churn;1
5245-VDBUR;Female;0;Yes;No;52;49-72 meses;No;No phone service;DSL;Yes;No;Yes;No;No;No;One year;No;Mailed check;35,45;1958,95;2;0,00;Activo;0
6230-BSUXY;Female;1;No;No;1;0-12 meses;Yes;No;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;85,00;85,00;3;85,00;Churn;1
8469-SNFFH;Male;0;Yes;No;70;49-72 meses;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;One year;No;Bank transfer (automatic);79,40;5528,90;7;0,00;Activo;0
2144-ESWKO;Male;0;No;No;43;25-48 meses;No;No phone service;DSL;Yes;No;Yes;No;No;No;One year;Yes;Credit card (automatic);35,20;1463,70;2;0,00;Activo;0
1241-FPMOF;Male;0;No;No;52;49-72 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,65;1025,05;1;0,00;Activo;0
9928-BZVLZ;Female;0;No;No;12;0-12 meses;No;No phone service;DSL;Yes;No;Yes;Yes;No;Yes;Two year;No;Mailed check;49,85;552,10;4;0,00;Activo;0
4114-QMKVN;Female;0;Yes;Yes;56;49-72 meses;Yes;Yes;DSL;Yes;Yes;No;No;No;Yes;One year;No;Bank transfer (automatic);68,75;3815,40;5;0,00;Activo;0
2775-SEFEE;Male;0;No;Yes;0;0-12 meses;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;Two year;Yes;Bank transfer (automatic);61,90;0,00;5;0,00;Activo;0
9003-CPATH;Male;0;No;No;42;25-48 meses;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;No;Electronic check;79,90;3313,40;3;0,00;Activo;0
1754-GKYPY;Male;1;Yes;No;22;13-24 meses;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);89,75;1938,90;3;0,00;Activo;0
5294-CDGWY;Male;0;Yes;Yes;51;49-72 meses;No;No phone service;DSL;Yes;Yes;Yes;No;Yes;Yes;One year;No;Electronic check;59,30;3014,65;5;59,30;Churn;1
7956-XQWGU;Male;0;No;No;27;25-48 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);19,40;460,25;1;0,00;Activo;0
1591-MQJTP;Male;1;Yes;No;51;49-72 meses;Yes;Yes;Fiber optic;Yes;No;Yes;No;No;Yes;One year;Yes;Bank transfer (automatic);93,65;4839,15;5;0,00;Activo;0
5295-PCJOO;Male;0;No;Yes;4;0-12 meses;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;49,40;184,40;2;49,40;Churn;1
2369-FEVNO;Male;0;No;No;1;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19,90;19,90;1;0,00;Activo;0
9863-JZAIC;Male;0;No;No;35;25-48 meses;Yes;No;DSL;No;No;No;No;Yes;No;Month-to-month;No;Mailed check;55,00;2010,55;2;55,00;Churn;1
7471-MQPOS;Male;1;Yes;Yes;71;49-72 meses;Yes;Yes;DSL;No;Yes;Yes;Yes;No;Yes;One year;Yes;Bank transfer (automatic);72,90;5139,65;6;0,00;Activo;0
7660-HDPJV;Female;0;No;No;1;0-12 meses;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;69,20;69,20;1;69,20;Churn;1
5115-SQAAU;Female;0;Yes;Yes;69;49-72 meses;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);25,60;1673,40;2;0,00;Activo;0
9845-QOMAD;Male;0;Yes;Yes;14;13-24 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,75;309,35;1;0,00;Activo;0
7672-VFMXZ;Male;0;Yes;No;57;49-72 meses;Yes;No;DSL;Yes;No;No;Yes;No;No;Month-to-month;No;Electronic check;55,70;3171,60;3;0,00;Activo;0
9739-JLPQJ;Female;0;Yes;Yes;72;49-72 meses;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);117,50;8670,10;8;0,00;Activo;0
9916-AYHTC;Male;0;No;No;48;25-48 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19,85;916,00;1;0,00;Activo;0
3855-ONCAR;Female;0;Yes;Yes;4;0-12 meses;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Mailed check;78,90;299,75;2;0,00;Activo;0
1488-SYSFC;Male;0;Yes;Yes;31;25-48 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;20,65;702,05;1;0,00;Activo;0
7931-PXHFC;Male;0;No;No;38;25-48 meses;Yes;No;DSL;No;No;Yes;Yes;No;Yes;One year;Yes;Mailed check;62,30;2354,80;4;62,30;Churn;1
3990-QYKBE;Male;1;Yes;No;37;25-48 meses;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;92,50;3473,40;4;92,50;Churn;1
0970-QXPXW;Female;0;No;No;1;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,65;19,65;1;0,00;Activo;0
3259-KNMRR;Male;1;No;No;57;49-72 meses;Yes;Yes;DSL;No;Yes;Yes;No;Yes;Yes;Two year;Yes;Bank transfer (automatic);79,75;4438,20;6;0,00;Activo;0
6120-RJKLU;Female;1;Yes;No;62;49-72 meses;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);79,95;4819,75;6;0,00;Activo;0
9572-WUKSB;Male;0;Yes;No;3;0-12 meses;No;No phone service;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Electronic check;29,90;92,25;1;0,00;Activo;0
5893-KCLGT;Female;0;No;Yes;72;49-72 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;19,75;1567,00;1;0,00;Activo;0
0076-LVEPS;Male;0;No;Yes;29;25-48 meses;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;No;Month-to-month;Yes;Mailed check;45,00;1242,45;4;0,00;Activo;0
3640-JQGJG;Male;0;Yes;Yes;13;13-24 meses;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);44,80;559,20;1;0,00;Activo;0
4919-MOAVT;Male;0;No;Yes;3;0-12 meses;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;69,65;220,10;1;69,65;Churn;1
1596-OQSPS;Female;0;No;No;11;0-12 meses;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;51,10;531,15;2;0,00;Activo;0
9867-XOBQA;Female;0;No;Yes;21;13-24 meses;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;No;Mailed check;53,15;1183,20;5;0,00;Activo;0
9546-KDTRB;Female;0;No;No;19;13-24 meses;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);24,70;465,85;2;0,00;Activo;0
3090-HAWSU;Male;0;No;No;61;49-72 meses;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);111,60;6876,05;7;111,60;Churn;1
9820-RMCQV;Female;0;No;No;11;0-12 meses;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;No;Credit card (automatic);48,55;501,00;2;48,55;Churn;1
3174-RKMOW;Male;0;Yes;Yes;35;25-48 meses;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;109,95;3782,40;7;0,00;Activo;0
1760-CAZHT;Male;0;No;Yes;25;25-48 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,80;460,20;1;0,00;Activo;0
7839-QRKXN;Female;0;No;No;1;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;20,20;20,20;1;20,20;Churn;1
8441-SHIPE;Female;0;No;No;67;49-72 meses;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);25,60;1790,35;2;0,00;Activo;0
5204-QZXPU;Male;0;No;No;19;13-24 meses;No;No phone service;DSL;No;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;39,65;733,35;2;39,65;Churn;1
4597-ELFTS;Male;0;No;No;56;49-72 meses;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Electronic check;24,90;1334,00;2;24,90;Churn;1
1320-GVNHT;Male;0;Yes;Yes;72;49-72 meses;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Two year;Yes;Credit card (automatic);108,40;7767,25;7;0,00;Activo;0
1047-RNXZV;Male;0;No;No;43;25-48 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,55;876,15;1;0,00;Activo;0
3541-ZNUHK;Female;0;Yes;Yes;55;49-72 meses;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;85,10;4600,95;4;0,00;Activo;0
8450-JOVAH;Male;0;Yes;Yes;2;0-12 meses;Yes;Yes;DSL;Yes;No;No;No;No;No;Month-to-month;No;Mailed check;56,70;113,55;3;56,70;Churn;1
8725-JEDFD;Male;0;No;No;27;25-48 meses;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;69,05;1793,25;1;0,00;Activo;0
7562-UXTPG;Female;0;No;No;13;13-24 meses;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;70,15;886,70;1;0,00;Activo;0
8071-SBTRN;Female;0;No;No;70;49-72 meses;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Two year;Yes;Mailed check;111,15;7737,55;7;0,00;Activo;0
1113-IUJYX;Female;0;Yes;No;14;13-24 meses;Yes;No;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;One year;No;Mailed check;105,95;1348,90;6;105,95;Churn;1
6668-CNMFP;Female;0;Yes;Yes;19;13-24 meses;Yes;Yes;Fiber optic;No;No;No;Yes;No;Yes;One year;Yes;Bank transfer (automatic);89,35;1686,85;4;0,00;Activo;0
5626-MGTUK;Female;0;No;No;20;13-24 meses;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);89,10;1879,25;4;0,00;Activo;0
5681-LLOEI;Male;0;Yes;Yes;43;25-48 meses;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;No;No;One year;Yes;Credit card (automatic);91,25;4013,80;5;0,00;Activo;0
8212-DJRCH;Male;0;Yes;Yes;5;0-12 meses;Yes;No;Fiber optic;Yes;No;Yes;No;No;Yes;Month-to-month;Yes;Mailed check;90,35;434,50;4;0,00;Activo;0
4323-OHFOW;Female;1;Yes;No;70;49-72 meses;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);105,55;7195,35;6;0,00;Activo;0
4933-BSAIP;Female;0;Yes;No;40;25-48 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,10;780,10;1;0,00;Activo;0
2030-BTZRO;Male;0;Yes;Yes;6;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);20,40;107,60;1;0,00;Activo;0
1116-DXXDF;Male;0;No;No;39;25-48 meses;Yes;No;Fiber optic;Yes;No;Yes;No;Yes;Yes;Two year;Yes;Electronic check;100,45;3801,70;5;0,00;Activo;0
9274-CNFMO;Male;1;Yes;No;4;0-12 meses;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;74,95;308,70;2;74,95;Churn;1
7758-XKCBS;Male;0;No;No;15;13-24 meses;No;No phone service;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Electronic check;29,70;438,25;1;29,70;Churn;1
8992-JQYUN;Male;0;Yes;No;1;0-12 meses;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;50,35;50,35;3;50,35;Churn;1
6563-VNPMN;Female;1;No;No;45;25-48 meses;Yes;No;Fiber optic;Yes;Yes;No;Yes;No;No;Month-to-month;Yes;Bank transfer (automatic);85,70;3778,10;4;0,00;Activo;0
0617-AQNWT;Female;0;Yes;No;64;49-72 meses;No;No phone service;DSL;Yes;No;Yes;Yes;No;Yes;Two year;No;Electronic check;47,85;3147,50;4;47,85;Churn;1
2267-WTPYD;Female;1;Yes;No;57;49-72 meses;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;No;Credit card (automatic);94,00;5438,95;5;0,00;Activo;0
0270-THENM;Male;0;Yes;Yes;72;49-72 meses;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;Two year;No;Bank transfer (automatic);69,85;5102,35;6;0,00;Activo;0
2446-PLQVO;Male;0;No;No;1;0-12 meses;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70,30;70,30;1;70,30;Churn;1
4707-MAXGU;Male;0;Yes;No;72;49-72 meses;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);25,85;1872,20;2;0,00;Activo;0
2710-WYVXG;Female;0;No;No;3;0-12 meses;Yes;No;DSL;Yes;Yes;No;Yes;No;Yes;Two year;No;Mailed check;71,10;213,35;5;0,00;Activo;0
3005-NFMTA;Male;1;No;No;55;49-72 meses;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;98,80;5617,75;5;98,80;Churn;1
6300-BWMJX;Female;0;Yes;No;59;49-72 meses;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;No;Month-to-month;No;Electronic check;93,35;5386,50;5;0,00;Activo;0
8784-CGILN;Female;0;No;No;18;13-24 meses;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);99,85;1776,95;5;99,85;Churn;1
5389-FFVKB;Male;1;Yes;No;32;25-48 meses;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);80,30;2483,05;2;80,30;Churn;1
7009-LGECI;Female;0;No;No;4;0-12 meses;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);50,55;235,65;2;0,00;Activo;0
8444-WRIDW;Female;1;No;No;66;49-72 meses;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);80,45;5224,35;3;80,45;Churn;1
5022-KVDQT;Male;0;No;No;27;25-48 meses;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;81,30;2272,80;3;0,00;Activo;0
7976-CICYS;Male;0;No;No;4;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);20,70;83,75;1;0,00;Activo;0
1036-GUDCL;Male;0;Yes;Yes;60;49-72 meses;Yes;No;DSL;Yes;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);79,05;4663,40;6;0,00;Activo;0
2005-DWQZJ;Female;0;Yes;Yes;8;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,05;201,70;1;0,00;Activo;0
8148-WOCMK;Male;0;Yes;Yes;8;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19,60;125,00;1;0,00;Activo;0
7815-PDTHL;Male;0;No;No;35;25-48 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;20,20;684,40;1;0,00;Activo;0
9451-LPGOO;Male;0;No;No;7;0-12 meses;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;86,80;620,35;3;86,80;Churn;1
9173-IVZVP;Female;0;Yes;Yes;53;49-72 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;20,90;1146,05;1;0,00;Activo;0
9129-UXERG;Female;1;No;No;18;13-24 meses;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);103,60;1806,35;6;0,00;Activo;0
3635-JBPSG;Female;0;No;No;15;13-24 meses;No;No phone service;DSL;No;Yes;No;No;No;Yes;Two year;Yes;Mailed check;38,80;603,00;2;0,00;Activo;0
7964-ZRKKG;Male;0;Yes;No;67;49-72 meses;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;One year;Yes;Bank transfer (automatic);88,40;5798,30;4;0,00;Activo;0
5868-YWPDW;Male;1;Yes;No;6;0-12 meses;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;84,20;519,15;3;84,20;Churn;1
6229-LSCKB;Male;1;No;No;6;0-12 meses;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;79,70;497,60;2;0,00;Activo;0
2025-JKFWI;Male;0;No;No;13;13-24 meses;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Mailed check;99,00;1301,70;5;99,00;Churn;1
4078-SAYYN;Female;0;No;No;11;0-12 meses;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;100,75;1129,75;5;100,75;Churn;1
1724-IQWNM;Male;0;No;Yes;1;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19,30;19,30;1;0,00;Activo;0
8217-QYOHV;Male;0;No;No;5;0-12 meses;Yes;No;DSL;Yes;No;No;Yes;No;No;Month-to-month;Yes;Mailed check;55,75;266,95;3;0,00;Activo;0
5546-QUERU;Male;0;No;No;13;13-24 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;19,95;257,00;1;0,00;Activo;0
